sku,semana,anio_relativo,ventas_unidades
SKU_023,40,1,48
SKU_023,41,1,64
SKU_023,42,1,73
SKU_023,43,1,83
SKU_023,44,1,110
SKU_023,45,1,86
SKU_023,46,1,115
SKU_023,47,1,213
SKU_023,48,1,138
SKU_023,49,1,126
SKU_023,50,1,197
SKU_023,51,1,223
SKU_023,52,1,202
SKU_023,53,2,151
SKU_023,54,2,247
SKU_023,55,2,174
SKU_023,56,2,250
SKU_023,57,2,212
SKU_023,58,2,205
SKU_023,59,2,237
SKU_023,60,2,245
SKU_023,61,2,227
SKU_023,62,2,270
SKU_023,63,2,228
SKU_023,64,2,274
SKU_023,65,2,242
SKU_023,66,2,200
SKU_023,67,2,186
SKU_023,68,2,153
SKU_023,69,2,200
SKU_023,70,2,169
SKU_023,71,2,107
SKU_023,72,2,140
SKU_023,73,2,120
SKU_023,74,2,155
SKU_023,75,2,83
SKU_023,76,2,77
SKU_023,77,2,101
SKU_023,78,2,90
SKU_023,79,2,57
SKU_023,80,2,49
SKU_023,81,2,50
SKU_023,82,2,36
SKU_023,83,2,24
SKU_023,84,2,28
SKU_023,85,2,33
SKU_023,86,2,24
SKU_023,87,2,27
SKU_023,88,2,34
SKU_023,89,2,44
SKU_023,90,2,35
SKU_023,91,2,46
SKU_023,92,2,69
SKU_023,93,2,49
SKU_023,94,2,86
SKU_023,95,2,73
SKU_023,96,2,100
SKU_023,97,2,108
SKU_023,98,2,107
SKU_023,99,2,118
SKU_023,100,2,159
SKU_023,101,2,191
SKU_023,102,2,176
SKU_023,103,2,194
SKU_023,104,2,221
SKU_024,1,1,282
SKU_024,2,1,383
SKU_024,3,1,402
SKU_024,4,1,513
SKU_024,5,1,356
SKU_024,6,1,357
SKU_024,7,1,432
SKU_024,8,1,436
SKU_024,9,1,356
SKU_024,10,1,360
SKU_024,11,1,408
SKU_024,12,1,322
SKU_024,13,1,335
SKU_024,14,1,349
SKU_024,15,1,378
SKU_024,16,1,284
SKU_024,17,1,213
SKU_024,18,1,196
SKU_024,19,1,207
SKU_024,20,1,188
SKU_024,21,1,208
SKU_024,22,1,158
SKU_024,23,1,154
SKU_024,24,1,134
SKU_024,25,1,124
SKU_024,26,1,137
SKU_024,27,1,108
SKU_024,28,1,83
SKU_024,29,1,65
SKU_024,30,1,55
SKU_024,31,1,53
SKU_024,32,1,48
SKU_024,33,1,35
SKU_024,34,1,40
SKU_024,35,1,28
SKU_024,36,1,46
SKU_024,37,1,56
SKU_024,38,1,57
SKU_024,39,1,89
SKU_024,40,1,72
SKU_024,41,1,101
SKU_024,42,1,113
SKU_024,43,1,130
SKU_024,44,1,148
SKU_024,45,1,174
SKU_024,46,1,216
SKU_024,47,1,256
SKU_024,48,1,233
SKU_024,49,1,284
SKU_024,50,1,244
SKU_024,51,1,326
SKU_024,52,1,275
SKU_024,53,2,380
SKU_024,54,2,454
SKU_024,55,2,347
SKU_024,56,2,245
SKU_024,57,2,342
SKU_024,58,2,449
SKU_024,59,2,414
SKU_024,60,2,398
SKU_024,61,2,440
SKU_024,62,2,406
SKU_024,63,2,440
SKU_024,64,2,414
SKU_024,65,2,433
SKU_024,66,2,358
SKU_024,67,2,369
SKU_024,68,2,295
SKU_024,69,2,285
SKU_024,70,2,342
SKU_024,71,2,260
SKU_024,72,2,260
SKU_024,73,2,215
SKU_024,74,2,173
SKU_024,75,2,170
SKU_024,76,2,182
SKU_024,77,2,142
SKU_024,78,2,84
SKU_024,79,2,94
SKU_024,80,2,104
SKU_024,81,2,67
SKU_024,82,2,43
SKU_024,83,2,64
SKU_024,84,2,48
SKU_024,85,2,40
SKU_024,86,2,37
SKU_024,87,2,47
SKU_024,88,2,40
SKU_024,89,2,59
SKU_024,90,2,63
SKU_024,91,2,72
SKU_024,92,2,84
SKU_024,93,2,94
SKU_024,94,2,130
SKU_024,95,2,113
SKU_024,96,2,113
SKU_024,97,2,184
SKU_024,98,2,207
SKU_024,99,2,225
SKU_024,100,2,247
SKU_024,101,2,238
SKU_024,102,2,302
SKU_024,103,2,287
SKU_024,104,2,404
SKU_025,1,1,144
SKU_025,2,1,205
SKU_025,3,1,120
SKU_025,4,1,180
SKU_025,5,1,128
SKU_025,6,1,171
SKU_025,7,1,164
SKU_025,8,1,121
SKU_025,9,1,186
SKU_025,10,1,164
SKU_025,11,1,118
SKU_025,12,1,140
SKU_025,13,1,199
SKU_025,14,1,194
SKU_025,15,1,161
SKU_025,16,1,147
SKU_025,17,1,166
SKU_025,18,1,163
SKU_025,19,1,143
SKU_025,20,1,97
SKU_025,21,1,108
SKU_025,22,1,102
SKU_025,23,1,63
SKU_025,24,1,84
SKU_025,25,1,95
SKU_025,26,1,69
SKU_025,27,1,69
SKU_025,28,1,51
SKU_025,29,1,44
SKU_025,30,1,42
SKU_025,31,1,32
SKU_025,32,1,29
SKU_025,33,1,38
SKU_025,34,1,38
SKU_025,35,1,27
SKU_025,36,1,41
SKU_025,37,1,36
SKU_025,38,1,42
SKU_025,39,1,48
SKU_025,40,1,58
SKU_025,41,1,57
SKU_025,42,1,77
SKU_025,43,1,75
SKU_025,44,1,87
SKU_025,45,1,77
SKU_025,46,1,129
SKU_025,47,1,114
SKU_025,48,1,128
SKU_025,49,1,94
SKU_025,50,1,117
SKU_025,51,1,168
SKU_025,52,1,156
SKU_025,53,2,112
SKU_025,54,2,188
SKU_025,55,2,155
SKU_025,56,2,210
SKU_025,57,2,175
SKU_025,58,2,233
SKU_025,59,2,214
SKU_025,60,2,158
SKU_025,61,2,155
SKU_025,62,2,175
SKU_025,63,2,200
SKU_025,64,2,140
SKU_025,65,2,127
SKU_025,66,2,185
SKU_025,67,2,144
SKU_025,68,2,142
SKU_025,69,2,103
SKU_025,70,2,121
SKU_025,71,2,126
SKU_025,72,2,134
SKU_025,73,2,96
SKU_025,74,2,124
SKU_025,75,2,81
SKU_025,76,2,73
SKU_025,77,2,90
SKU_025,78,2,68
SKU_025,79,2,53
SKU_025,80,2,51
SKU_025,81,2,56
SKU_025,82,2,51
SKU_025,83,2,33
SKU_025,84,2,35
SKU_025,85,2,34
SKU_025,86,2,28
SKU_025,87,2,33
SKU_025,88,2,35
SKU_025,89,2,44
SKU_025,90,2,49
SKU_025,91,2,44
SKU_025,92,2,51
SKU_025,93,2,65
SKU_025,94,2,60
SKU_025,95,2,81
SKU_025,96,2,82
SKU_025,97,2,78
SKU_025,98,2,86
SKU_025,99,2,134
SKU_025,100,2,117
SKU_025,101,2,161
SKU_025,102,2,127
SKU_025,103,2,153
SKU_025,104,2,210
SKU_026,1,1,149
SKU_026,2,1,131
SKU_026,3,1,226
SKU_026,4,1,171
SKU_026,5,1,198
SKU_026,6,1,184
SKU_026,7,1,212
SKU_026,8,1,175
SKU_026,9,1,198
SKU_026,10,1,215
SKU_026,11,1,168
SKU_026,12,1,174
SKU_026,13,1,179
SKU_026,14,1,143
SKU_026,15,1,164
SKU_026,16,1,170
SKU_026,17,1,149
SKU_026,18,1,143
SKU_026,19,1,139
SKU_026,20,1,116
SKU_026,21,1,131
SKU_026,22,1,132
SKU_026,23,1,92
SKU_026,24,1,67
SKU_026,25,1,77
SKU_026,26,1,75
SKU_026,27,1,78
SKU_026,28,1,61
SKU_026,29,1,37
SKU_026,30,1,48
SKU_026,31,1,48
SKU_026,32,1,37
SKU_026,33,1,41
SKU_026,34,1,32
SKU_026,35,1,28
SKU_026,36,1,39
SKU_026,37,1,30
SKU_026,38,1,43
SKU_026,39,1,60
SKU_026,40,1,40
SKU_026,41,1,51
SKU_026,42,1,91
SKU_026,43,1,78
SKU_026,44,1,83
SKU_026,45,1,118
SKU_026,46,1,123
SKU_026,47,1,126
SKU_026,48,1,130
SKU_026,49,1,145
SKU_026,50,1,127
SKU_026,51,1,175
SKU_026,52,1,136
SKU_026,53,2,192
SKU_026,54,2,209
SKU_026,55,2,189
SKU_026,56,2,184
SKU_026,57,2,204
SKU_026,58,2,111
SKU_026,59,2,206
SKU_026,60,2,194
SKU_026,61,2,195
SKU_026,62,2,215
SKU_026,63,2,166
SKU_026,64,2,155
SKU_026,65,2,179
SKU_026,66,2,178
SKU_026,67,2,172
SKU_026,68,2,165
SKU_026,69,2,177
SKU_026,70,2,121
SKU_026,71,2,138
SKU_026,72,2,149
SKU_026,73,2,85
SKU_026,74,2,108
SKU_026,75,2,87
SKU_026,76,2,82
SKU_026,77,2,67
SKU_026,78,2,67
SKU_026,79,2,78
SKU_026,80,2,44
SKU_026,81,2,40
SKU_026,82,2,35
SKU_026,83,2,50
SKU_026,84,2,34
SKU_026,85,2,35
SKU_026,86,2,32
SKU_026,87,2,30
SKU_026,88,2,35
SKU_026,89,2,54
SKU_026,90,2,52
SKU_026,91,2,42
SKU_026,92,2,59
SKU_026,93,2,53
SKU_026,94,2,50
SKU_026,95,2,88
SKU_026,96,2,100
SKU_026,97,2,109
SKU_026,98,2,96
SKU_026,99,2,110
SKU_026,100,2,136
SKU_026,101,2,140
SKU_026,102,2,133
SKU_026,103,2,113
SKU_026,104,2,160
SKU_027,1,1,342
SKU_027,2,1,282
SKU_027,3,1,347
SKU_027,4,1,342
SKU_027,5,1,371
SKU_027,6,1,383
SKU_027,7,1,306
SKU_027,8,1,260
SKU_027,9,1,315
SKU_027,10,1,384
SKU_027,11,1,307
SKU_027,12,1,293
SKU_027,13,1,231
SKU_027,14,1,389
SKU_027,15,1,333
SKU_027,16,1,316
SKU_027,17,1,307
SKU_027,18,1,275
SKU_027,19,1,228
SKU_027,20,1,214
SKU_027,21,1,190
SKU_027,22,1,259
SKU_027,23,1,183
SKU_027,24,1,142
SKU_027,25,1,147
SKU_027,26,1,104
SKU_027,27,1,134
SKU_027,28,1,87
SKU_027,29,1,93
SKU_027,30,1,90
SKU_027,31,1,74
SKU_027,32,1,66
SKU_027,33,1,62
SKU_027,34,1,61
SKU_027,35,1,57
SKU_027,36,1,41
SKU_027,37,1,86
SKU_027,38,1,76
SKU_027,39,1,76
SKU_027,40,1,90
SKU_027,41,1,128
SKU_027,42,1,136
SKU_027,43,1,150
SKU_027,44,1,148
SKU_027,45,1,185
SKU_027,46,1,170
SKU_027,47,1,197
SKU_027,48,1,255
SKU_027,49,1,271
SKU_027,50,1,219
SKU_027,51,1,238
SKU_027,52,1,292
SKU_027,53,2,380
SKU_027,54,2,224
SKU_027,55,2,338
SKU_027,56,2,265
SKU_027,57,2,309
SKU_027,58,2,328
SKU_027,59,2,328
SKU_027,60,2,323
SKU_027,61,2,351
SKU_027,62,2,319
SKU_027,63,2,267
SKU_027,64,2,374
SKU_027,65,2,363
SKU_027,66,2,356
SKU_027,67,2,233
SKU_027,68,2,303
SKU_027,69,2,303
SKU_027,70,2,219
SKU_027,71,2,243
SKU_027,72,2,163
SKU_027,73,2,265
SKU_027,74,2,245
SKU_027,75,2,130
SKU_027,76,2,215
SKU_027,77,2,121
SKU_027,78,2,144
SKU_027,79,2,128
SKU_027,80,2,84
SKU_027,81,2,95
SKU_027,82,2,78
SKU_027,83,2,78
SKU_027,84,2,69
SKU_027,85,2,75
SKU_027,86,2,63
SKU_027,87,2,62
SKU_027,88,2,78
SKU_027,89,2,79
SKU_027,90,2,88
SKU_027,91,2,80
SKU_027,92,2,84
SKU_027,93,2,103
SKU_027,94,2,115
SKU_027,95,2,158
SKU_027,96,2,181
SKU_027,97,2,171
SKU_027,98,2,234
SKU_027,99,2,253
SKU_027,100,2,236
SKU_027,101,2,215
SKU_027,102,2,325
SKU_027,103,2,277
SKU_027,104,2,300
SKU_028,1,1,174
SKU_028,2,1,165
SKU_028,3,1,154
SKU_028,4,1,222
SKU_028,5,1,183
SKU_028,6,1,307
SKU_028,7,1,178
SKU_028,8,1,173
SKU_028,9,1,229
SKU_028,10,1,259
SKU_028,11,1,209
SKU_028,12,1,221
SKU_028,13,1,143
SKU_028,14,1,172
SKU_028,15,1,154
SKU_028,16,1,126
SKU_028,17,1,169
SKU_028,18,1,104
SKU_028,19,1,118
SKU_028,20,1,125
SKU_028,21,1,110
SKU_028,22,1,122
SKU_028,23,1,109
SKU_028,24,1,107
SKU_028,25,1,94
SKU_028,26,1,89
SKU_028,27,1,67
SKU_028,28,1,63
SKU_028,29,1,57
SKU_028,30,1,49
SKU_028,31,1,53
SKU_028,32,1,38
SKU_028,33,1,34
SKU_028,34,1,40
SKU_028,35,1,38
SKU_028,36,1,36
SKU_028,37,1,39
SKU_028,38,1,39
SKU_028,39,1,61
SKU_028,40,1,61
SKU_028,41,1,59
SKU_028,42,1,85
SKU_028,43,1,78
SKU_028,44,1,75
SKU_028,45,1,121
SKU_028,46,1,106
SKU_028,47,1,119
SKU_028,48,1,138
SKU_028,49,1,173
SKU_028,50,1,158
SKU_028,51,1,138
SKU_028,52,1,191
SKU_028,53,2,172
SKU_028,54,2,248
SKU_028,55,2,200
SKU_028,56,2,136
SKU_028,57,2,221
SKU_028,58,2,275
SKU_028,59,2,266
SKU_028,60,2,275
SKU_028,61,2,198
SKU_028,62,2,242
SKU_028,63,2,187
SKU_028,64,2,212
SKU_028,65,2,162
SKU_028,66,2,175
SKU_028,67,2,167
SKU_028,68,2,201
SKU_028,69,2,189
SKU_028,70,2,165
SKU_028,71,2,118
SKU_028,72,2,131
SKU_028,73,2,113
SKU_028,74,2,132
SKU_028,75,2,125
SKU_028,76,2,111
SKU_028,77,2,76
SKU_028,78,2,45
SKU_028,79,2,50
SKU_028,80,2,74
SKU_028,81,2,51
SKU_028,82,2,43
SKU_028,83,2,55
SKU_028,84,2,49
SKU_028,85,2,39
SKU_028,86,2,37
SKU_028,87,2,38
SKU_028,88,2,42
SKU_028,89,2,83
SKU_028,90,2,52
SKU_028,91,2,60
SKU_028,92,2,71
SKU_028,93,2,56
SKU_028,94,2,86
SKU_028,95,2,82
SKU_028,96,2,60
SKU_028,97,2,72
SKU_028,98,2,99
SKU_028,99,2,138
SKU_028,100,2,141
SKU_028,101,2,154
SKU_028,102,2,207
SKU_028,103,2,137
SKU_028,104,2,178
SKU_029,1,1,115
SKU_029,2,1,101
SKU_029,3,1,118
SKU_029,4,1,92
SKU_029,5,1,150
SKU_029,6,1,113
SKU_029,7,1,165
SKU_029,8,1,126
SKU_029,9,1,146
SKU_029,10,1,124
SKU_029,11,1,123
SKU_029,12,1,110
SKU_029,13,1,120
SKU_029,14,1,119
SKU_029,15,1,96
SKU_029,16,1,102
SKU_029,17,1,90
SKU_029,18,1,125
SKU_029,19,1,86
SKU_029,20,1,99
SKU_029,21,1,72
SKU_029,22,1,71
SKU_029,23,1,50
SKU_029,24,1,52
SKU_029,25,1,52
SKU_029,26,1,55
SKU_029,27,1,41
SKU_029,28,1,43
SKU_029,29,1,34
SKU_029,30,1,35
SKU_029,31,1,25
SKU_029,32,1,43
SKU_029,33,1,21
SKU_029,34,1,20
SKU_029,35,1,18
SKU_029,36,1,32
SKU_029,37,1,29
SKU_029,38,1,27
SKU_029,39,1,37
SKU_029,40,1,36
SKU_029,41,1,51
SKU_029,42,1,34
SKU_029,43,1,48
SKU_029,44,1,52
SKU_029,45,1,43
SKU_029,46,1,78
SKU_029,47,1,71
SKU_029,48,1,89
SKU_029,49,1,117
SKU_029,50,1,87
SKU_029,51,1,92
SKU_029,52,1,105
SKU_029,53,2,124
SKU_029,54,2,103
SKU_029,55,2,105
SKU_029,56,2,138
SKU_029,57,2,129
SKU_029,58,2,86
SKU_029,59,2,102
SKU_029,60,2,153
SKU_029,61,2,132
SKU_029,62,2,109
SKU_029,63,2,118
SKU_029,64,2,119
SKU_029,65,2,128
SKU_029,66,2,89
SKU_029,67,2,94
SKU_029,68,2,107
SKU_029,69,2,96
SKU_029,70,2,99
SKU_029,71,2,70
SKU_029,72,2,84
SKU_029,73,2,85
SKU_029,74,2,72
SKU_029,75,2,62
SKU_029,76,2,54
SKU_029,77,2,43
SKU_029,78,2,44
SKU_029,79,2,47
SKU_029,80,2,34
SKU_029,81,2,27
SKU_029,82,2,26
SKU_029,83,2,26
SKU_029,84,2,22
SKU_029,85,2,24
SKU_029,86,2,24
SKU_029,87,2,25
SKU_029,88,2,28
SKU_029,89,2,34
SKU_029,90,2,24
SKU_029,91,2,27
SKU_029,92,2,34
SKU_029,93,2,36
SKU_029,94,2,36
SKU_029,95,2,46
SKU_029,96,2,51
SKU_029,97,2,54
SKU_029,98,2,63
SKU_029,99,2,85
SKU_029,100,2,81
SKU_029,101,2,116
SKU_029,102,2,93
SKU_029,103,2,92
SKU_029,104,2,101
SKU_030,1,1,175
SKU_030,2,1,187
SKU_030,3,1,238
SKU_030,4,1,163
SKU_030,5,1,216
SKU_030,6,1,200
SKU_030,7,1,150
SKU_030,8,1,220
SKU_030,9,1,234
SKU_030,10,1,170
SKU_030,11,1,192
SKU_030,12,1,140
SKU_030,13,1,149
SKU_030,14,1,206
SKU_030,15,1,159
SKU_030,16,1,136
SKU_030,17,1,160
SKU_030,18,1,135
SKU_030,19,1,127
SKU_030,20,1,141
SKU_030,21,1,97
SKU_030,22,1,93
SKU_030,23,1,100
SKU_030,24,1,101
SKU_030,25,1,94
SKU_030,26,1,64
SKU_030,27,1,72
SKU_030,28,1,50
SKU_030,29,1,64
SKU_030,30,1,37
SKU_030,31,1,49
SKU_030,32,1,34
SKU_030,33,1,47
SKU_030,34,1,39
SKU_030,35,1,31
SKU_030,36,1,35
SKU_030,37,1,46
SKU_030,38,1,52
SKU_030,39,1,50
SKU_030,40,1,57
SKU_030,41,1,71
SKU_030,42,1,73
SKU_030,43,1,90
SKU_030,44,1,79
SKU_030,45,1,103
SKU_030,46,1,101
SKU_030,47,1,149
SKU_030,48,1,146
SKU_030,49,1,147
SKU_030,50,1,167
SKU_030,51,1,144
SKU_030,52,1,165
SKU_030,53,2,155
SKU_030,54,2,150
SKU_030,55,2,200
SKU_030,56,2,202
SKU_030,57,2,221
SKU_030,58,2,221
SKU_030,59,2,213
SKU_030,60,2,224
SKU_030,61,2,205
SKU_030,62,2,217
SKU_030,63,2,180
SKU_030,64,2,209
SKU_030,65,2,212
SKU_030,66,2,168
SKU_030,67,2,181
SKU_030,68,2,155
SKU_030,69,2,150
SKU_030,70,2,127
SKU_030,71,2,128
SKU_030,72,2,155
SKU_030,73,2,133
SKU_030,74,2,146
SKU_030,75,2,100
SKU_030,76,2,135
SKU_030,77,2,80
SKU_030,78,2,77
SKU_030,79,2,62
SKU_030,80,2,62
SKU_030,81,2,59
SKU_030,82,2,46
SKU_030,83,2,54
SKU_030,84,2,41
SKU_030,85,2,39
SKU_030,86,2,32
SKU_030,87,2,40
SKU_030,88,2,39
SKU_030,89,2,39
SKU_030,90,2,42
SKU_030,91,2,74
SKU_030,92,2,57
SKU_030,93,2,52
SKU_030,94,2,68
SKU_030,95,2,84
SKU_030,96,2,102
SKU_030,97,2,113
SKU_030,98,2,127
SKU_030,99,2,114
SKU_030,100,2,144
SKU_030,101,2,128
SKU_030,102,2,143
SKU_030,103,2,144
SKU_030,104,2,145
SKU_031,1,1,142
SKU_031,2,1,141
SKU_031,3,1,152
SKU_031,4,1,138
SKU_031,5,1,156
SKU_031,6,1,105
SKU_031,7,1,162
SKU_031,8,1,148
SKU_031,9,1,157
SKU_031,10,1,150
SKU_031,11,1,119
SKU_031,12,1,106
SKU_031,13,1,118
SKU_031,14,1,138
SKU_031,15,1,134
SKU_031,16,1,159
SKU_031,17,1,93
SKU_031,18,1,91
SKU_031,19,1,89
SKU_031,20,1,69
SKU_031,21,1,62
SKU_031,22,1,62
SKU_031,23,1,64
SKU_031,24,1,46
SKU_031,25,1,48
SKU_031,26,1,49
SKU_031,27,1,29
SKU_031,28,1,29
SKU_031,29,1,29
SKU_031,30,1,20
SKU_031,31,1,17
SKU_031,32,1,19
SKU_031,33,1,14
SKU_031,34,1,16
SKU_031,35,1,15
SKU_031,36,1,15
SKU_031,37,1,19
SKU_031,38,1,22
SKU_031,39,1,29
SKU_031,40,1,28
SKU_031,41,1,36
SKU_031,42,1,41
SKU_031,43,1,53
SKU_031,44,1,47
SKU_031,45,1,72
SKU_031,46,1,75
SKU_031,47,1,63
SKU_031,48,1,101
SKU_031,49,1,124
SKU_031,50,1,116
SKU_031,51,1,131
SKU_031,52,1,116
SKU_031,53,2,90
SKU_031,54,2,91
SKU_031,55,2,135
SKU_031,56,2,122
SKU_031,57,2,119
SKU_031,58,2,138
SKU_031,59,2,154
SKU_031,60,2,111
SKU_031,61,2,131
SKU_031,62,2,171
SKU_031,63,2,115
SKU_031,64,2,151
SKU_031,65,2,120
SKU_031,66,2,135
SKU_031,67,2,139
SKU_031,68,2,126
SKU_031,69,2,166
SKU_031,70,2,83
SKU_031,71,2,108
SKU_031,72,2,74
SKU_031,73,2,80
SKU_031,74,2,72
SKU_031,75,2,67
SKU_031,76,2,57
SKU_031,77,2,42
SKU_031,78,2,33
SKU_031,79,2,40
SKU_031,80,2,30
SKU_031,81,2,29
SKU_031,82,2,21
SKU_031,83,2,14
SKU_031,84,2,18
SKU_031,85,2,13
SKU_031,86,2,14
SKU_031,87,2,13
SKU_031,88,2,19
SKU_031,89,2,15
SKU_031,90,2,20
SKU_031,91,2,25
SKU_031,92,2,25
SKU_031,93,2,37
SKU_031,94,2,51
SKU_031,95,2,44
SKU_031,96,2,38
SKU_031,97,2,36
SKU_031,98,2,69
SKU_031,99,2,73
SKU_031,100,2,74
SKU_031,101,2,106
SKU_031,102,2,94
SKU_031,103,2,103
SKU_031,104,2,106
SKU_032,1,1,196
SKU_032,2,1,239
SKU_032,3,1,341
SKU_032,4,1,210
SKU_032,5,1,279
SKU_032,6,1,301
SKU_032,7,1,407
SKU_032,8,1,361
SKU_032,9,1,296
SKU_032,10,1,382
SKU_032,11,1,279
SKU_032,12,1,353
SKU_032,13,1,237
SKU_032,14,1,333
SKU_032,15,1,258
SKU_032,16,1,220
SKU_032,17,1,237
SKU_032,18,1,239
SKU_032,19,1,197
SKU_032,20,1,211
SKU_032,21,1,162
SKU_032,22,1,175
SKU_032,23,1,152
SKU_032,24,1,124
SKU_032,25,1,102
SKU_032,26,1,97
SKU_032,27,1,87
SKU_032,28,1,89
SKU_032,29,1,65
SKU_032,30,1,55
SKU_032,31,1,60
SKU_032,32,1,39
SKU_032,33,1,35
SKU_032,34,1,35
SKU_032,35,1,28
SKU_032,36,1,33
SKU_032,37,1,38
SKU_032,38,1,53
SKU_032,39,1,56
SKU_032,40,1,69
SKU_032,41,1,93
SKU_032,42,1,106
SKU_032,43,1,106
SKU_032,44,1,112
SKU_032,45,1,166
SKU_032,46,1,177
SKU_032,47,1,134
SKU_032,48,1,185
SKU_032,49,1,216
SKU_032,50,1,254
SKU_032,51,1,277
SKU_032,52,1,269
SKU_032,53,2,296
SKU_032,54,2,287
SKU_032,55,2,265
SKU_032,56,2,292
SKU_032,57,2,312
SKU_032,58,2,315
SKU_032,59,2,229
SKU_032,60,2,301
SKU_032,61,2,322
SKU_032,62,2,303
SKU_032,63,2,299
SKU_032,64,2,326
SKU_032,65,2,247
SKU_032,66,2,214
SKU_032,67,2,257
SKU_032,68,2,354
SKU_032,69,2,304
SKU_032,70,2,253
SKU_032,71,2,164
SKU_032,72,2,186
SKU_032,73,2,182
SKU_032,74,2,162
SKU_032,75,2,152
SKU_032,76,2,190
SKU_032,77,2,109
SKU_032,78,2,99
SKU_032,79,2,90
SKU_032,80,2,59
SKU_032,81,2,54
SKU_032,82,2,28
SKU_032,83,2,37
SKU_032,84,2,33
SKU_032,85,2,27
SKU_032,86,2,32
SKU_032,87,2,32
SKU_032,88,2,23
SKU_032,89,2,42
SKU_032,90,2,41
SKU_032,91,2,61
SKU_032,92,2,54
SKU_032,93,2,80
SKU_032,94,2,89
SKU_032,95,2,113
SKU_032,96,2,126
SKU_032,97,2,135
SKU_032,98,2,189
SKU_032,99,2,136
SKU_032,100,2,175
SKU_032,101,2,208
SKU_032,102,2,204
SKU_032,103,2,263
SKU_032,104,2,245
SKU_033,1,1,142
SKU_033,2,1,191
SKU_033,3,1,186
SKU_033,4,1,194
SKU_033,5,1,243
SKU_033,6,1,174
SKU_033,7,1,193
SKU_033,8,1,208
SKU_033,9,1,194
SKU_033,10,1,178
SKU_033,11,1,146
SKU_033,12,1,171
SKU_033,13,1,151
SKU_033,14,1,128
SKU_033,15,1,146
SKU_033,16,1,133
SKU_033,17,1,161
SKU_033,18,1,151
SKU_033,19,1,111
SKU_033,20,1,113
SKU_033,21,1,77
SKU_033,22,1,89
SKU_033,23,1,91
SKU_033,24,1,85
SKU_033,25,1,59
SKU_033,26,1,66
SKU_033,27,1,38
SKU_033,28,1,34
SKU_033,29,1,38
SKU_033,30,1,37
SKU_033,31,1,27
SKU_033,32,1,22
SKU_033,33,1,13
SKU_033,34,1,13
SKU_033,35,1,20
SKU_033,36,1,21
SKU_033,37,1,21
SKU_033,38,1,29
SKU_033,39,1,28
SKU_033,40,1,47
SKU_033,41,1,50
SKU_033,42,1,68
SKU_033,43,1,66
SKU_033,44,1,75
SKU_033,45,1,100
SKU_033,46,1,82
SKU_033,47,1,152
SKU_033,48,1,124
SKU_033,49,1,135
SKU_033,50,1,149
SKU_033,51,1,189
SKU_033,52,1,175
SKU_033,53,2,125
SKU_033,54,2,209
SKU_033,55,2,170
SKU_033,56,2,188
SKU_033,57,2,153
SKU_033,58,2,207
SKU_033,59,2,175
SKU_033,60,2,198
SKU_033,61,2,186
SKU_033,62,2,248
SKU_033,63,2,245
SKU_033,64,2,186
SKU_033,65,2,181
SKU_033,66,2,163
SKU_033,67,2,192
SKU_033,68,2,149
SKU_033,69,2,138
SKU_033,70,2,158
SKU_033,71,2,117
SKU_033,72,2,117
SKU_033,73,2,81
SKU_033,74,2,106
SKU_033,75,2,111
SKU_033,76,2,84
SKU_033,77,2,80
SKU_033,78,2,50
SKU_033,79,2,50
SKU_033,80,2,35
SKU_033,81,2,33
SKU_033,82,2,32
SKU_033,83,2,25
SKU_033,84,2,17
SKU_033,85,2,16
SKU_033,86,2,15
SKU_033,87,2,21
SKU_033,88,2,28
SKU_033,89,2,30
SKU_033,90,2,21
SKU_033,91,2,74
SKU_033,92,2,47
SKU_033,93,2,37
SKU_033,94,2,54
SKU_033,95,2,77
SKU_033,96,2,82
SKU_033,97,2,69
SKU_033,98,2,105
SKU_033,99,2,72
SKU_033,100,2,113
SKU_033,101,2,149
SKU_033,102,2,138
SKU_033,103,2,136
SKU_033,104,2,177
SKU_034,1,1,263
SKU_034,2,1,287
SKU_034,3,1,282
SKU_034,4,1,299
SKU_034,5,1,292
SKU_034,6,1,278
SKU_034,7,1,274
SKU_034,8,1,262
SKU_034,9,1,222
SKU_034,10,1,230
SKU_034,11,1,253
SKU_034,12,1,267
SKU_034,13,1,305
SKU_034,14,1,240
SKU_034,15,1,266
SKU_034,16,1,255
SKU_034,17,1,217
SKU_034,18,1,211
SKU_034,19,1,173
SKU_034,20,1,197
SKU_034,21,1,164
SKU_034,22,1,111
SKU_034,23,1,124
SKU_034,24,1,133
SKU_034,25,1,90
SKU_034,26,1,86
SKU_034,27,1,74
SKU_034,28,1,49
SKU_034,29,1,53
SKU_034,30,1,32
SKU_034,31,1,32
SKU_034,32,1,35
SKU_034,33,1,29
SKU_034,34,1,26
SKU_034,35,1,30
SKU_034,36,1,30
SKU_034,37,1,35
SKU_034,38,1,45
SKU_034,39,1,44
SKU_034,40,1,59
SKU_034,41,1,66
SKU_034,42,1,62
SKU_034,43,1,81
SKU_034,44,1,133
SKU_034,45,1,129
SKU_034,46,1,110
SKU_034,47,1,117
SKU_034,48,1,164
SKU_034,49,1,224
SKU_034,50,1,191
SKU_034,51,1,251
SKU_034,52,1,235
SKU_034,53,2,252
SKU_034,54,2,197
SKU_034,55,2,291
SKU_034,56,2,250
SKU_034,57,2,305
SKU_034,58,2,241
SKU_034,59,2,284
